447,1224,Kec. Tandes,1.1.1.05.01.0026,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
448,1224,Kec. Tandes,1.1.1.06.01.0062,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
449,1224,Kec. Tandes,1.1.2.02.02.0030,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
450,1224,Kec. Tandes,1.1.2.05.02.0040,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
451,1224,Kec. Tandes,1.1.2.06.01.0035,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
452,1224,Kec. Tandes,1.1.2.16.03.0033,Sosialisasi Wawasan Kebangsaan
453,1224,Kec. Tandes,1.2.2.06.04.0036,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
454,1224,Kec. Tandes,2.1.2.01.02.0105,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
455,1224,Kec. Tandes,2.1.2.01.02.0152,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
456,1224,Kec. Tandes,2.1.2.03.03.0186,"Operasional pengelolaan Administrasi LPMK,RW,RT"
457,1224,Kec. Tandes,2.2.2.02.01.0063,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
458,1224,Kec. Tandes,2.2.2.02.02.0072,Pemeliharaan dan Pengadaan Sarana Perkantoran
459,1225,Kec. Asemrowo,1.1.1.05.01.0001,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
460,1225,Kec. Asemrowo,1.1.1.06.01.0012,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
461,1225,Kec. Asemrowo,1.1.2.02.02.0005,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
462,1225,Kec. Asemrowo,1.1.2.05.02.0015,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
463,1225,Kec. Asemrowo,1.1.2.06.01.0010,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
464,1225,Kec. Asemrowo,1.1.2.16.03.0008,Sosialisasi Wawasan Kebangsaan
465,1225,Kec. Asemrowo,1.2.2.06.04.0011,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
466,1225,Kec. Asemrowo,2.1.2.01.02.0055,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
467,1225,Kec. Asemrowo,2.1.2.01.02.0125,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
468,1225,Kec. Asemrowo,2.1.2.03.03.0161,"Operasional pengelolaan Administrasi LPMK,RW,RT"
469,1225,Kec. Asemrowo,2.2.2.02.01.0038,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
470,1225,Kec. Asemrowo,2.2.2.02.02.0047,Pemeliharaan dan Pengadaan Sarana Perkantoran
471,1226,Kec. Sukomanunggal,1.1.1.05.01.0024,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
472,1226,Kec. Sukomanunggal,1.1.1.06.01.0058,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
473,1226,Kec. Sukomanunggal,1.1.2.02.02.0028,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
474,1226,Kec. Sukomanunggal,1.1.2.05.02.0038,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
475,1226,Kec. Sukomanunggal,1.1.2.06.01.0033,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
476,1226,Kec. Sukomanunggal,1.1.2.16.03.0031,Sosialisasi Wawasan Kebangsaan
477,1226,Kec. Sukomanunggal,1.2.2.06.04.0034,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
478,1226,Kec. Sukomanunggal,2.1.2.01.02.0101,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
479,1226,Kec. Sukomanunggal,2.1.2.01.02.0151,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
480,1226,Kec. Sukomanunggal,2.1.2.03.03.0184,"Operasional pengelolaan Administrasi LPMK,RW,RT"
481,1226,Kec. Sukomanunggal,2.2.2.02.01.0061,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
482,1226,Kec. Sukomanunggal,2.2.2.02.02.0070,Pemeliharaan dan Pengadaan Sarana Perkantoran
483,1227,Kec. Benowo,1.1.1.05.01.0002,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
484,1227,Kec. Benowo,1.1.1.06.01.0014,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
485,1227,Kec. Benowo,1.1.2.02.02.0006,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
486,1227,Kec. Benowo,1.1.2.05.02.0016,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
487,1227,Kec. Benowo,1.1.2.06.01.0011,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
488,1227,Kec. Benowo,1.1.2.16.03.0009,Sosialisasi Wawasan Kebangsaan
489,1227,Kec. Benowo,1.2.2.06.04.0012,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
490,1227,Kec. Benowo,2.1.2.01.02.0057,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
491,1227,Kec. Benowo,2.1.2.01.02.0129,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
492,1227,Kec. Benowo,2.1.2.03.03.0162,"Operasional pengelolaan Administrasi LPMK,RW,RT"
493,1227,Kec. Benowo,2.2.2.02.01.0039,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
494,1227,Kec. Benowo,2.2.2.02.02.0048,Pemeliharaan dan Pengadaan Sarana Perkantoran
495,1228,Kec. Lakarsantri,1.1.1.05.01.0014,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
496,1228,Kec. Lakarsantri,1.1.1.06.01.0038,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
497,1228,Kec. Lakarsantri,1.1.2.02.02.0018,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
498,1228,Kec. Lakarsantri,1.1.2.05.02.0028,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
499,1228,Kec. Lakarsantri,1.1.2.06.01.0023,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
500,1228,Kec. Lakarsantri,1.1.2.16.03.0021,Sosialisasi Wawasan Kebangsaan
501,1228,Kec. Lakarsantri,1.2.2.06.04.0024,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
502,1228,Kec. Lakarsantri,2.1.2.01.02.0081,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
503,1228,Kec. Lakarsantri,2.1.2.01.02.0141,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
504,1228,Kec. Lakarsantri,2.1.2.03.03.0174,"Operasional pengelolaan Administrasi LPMK,RW,RT"
505,1228,Kec. Lakarsantri,2.2.2.02.01.0051,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
506,1228,Kec. Lakarsantri,2.2.2.02.02.0060,Pemeliharaan dan Pengadaan Sarana Perkantoran
507,1229,Kec. Sambikerep,1.1.1.05.01.0019,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
508,1229,Kec. Sambikerep,1.1.1.06.01.0048,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
509,1229,Kec. Sambikerep,1.1.2.02.02.0023,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
510,1229,Kec. Sambikerep,1.1.2.05.02.0033,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
511,1229,Kec. Sambikerep,1.1.2.06.01.0028,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
512,1229,Kec. Sambikerep,1.1.2.16.03.0026,Sosialisasi Wawasan Kebangsaan
513,1229,Kec. Sambikerep,1.2.2.06.04.0029,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
514,1229,Kec. Sambikerep,2.1.2.01.02.0091,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
515,1229,Kec. Sambikerep,2.1.2.01.02.0146,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
516,1229,Kec. Sambikerep,2.1.2.03.03.0179,"Operasional pengelolaan Administrasi LPMK,RW,RT"
517,1229,Kec. Sambikerep,2.2.2.02.01.0056,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
518,1229,Kec. Sambikerep,2.2.2.02.02.0065,Pemeliharaan dan Pengadaan Sarana Perkantoran
519,1230,Kec. Pakal,1.1.1.05.01.0017,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
520,1230,Kec. Pakal,1.1.1.06.01.0044,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
521,1230,Kec. Pakal,1.1.2.02.02.0021,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
522,1230,Kec. Pakal,1.1.2.05.02.0031,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
523,1230,Kec. Pakal,1.1.2.06.01.0026,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
524,1230,Kec. Pakal,1.1.2.16.03.0024,Sosialisasi Wawasan Kebangsaan
525,1230,Kec. Pakal,1.2.2.06.04.0027,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
526,1230,Kec. Pakal,2.1.2.01.02.0087,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
527,1230,Kec. Pakal,2.1.2.01.02.0144,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
528,1230,Kec. Pakal,2.1.2.03.03.0177,"Operasional pengelolaan Administrasi LPMK,RW,RT"
529,1230,Kec. Pakal,2.2.2.02.01.0054,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
530,1230,Kec. Pakal,2.2.2.02.02.0063,Pemeliharaan dan Pengadaan Sarana Perkantoran
531,1231,Kec. Bulak,1.1.1.05.01.0004,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
532,1231,Kec. Bulak,1.1.1.06.01.0018,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
533,1231,Kec. Bulak,1.1.2.02.02.0008,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
534,1231,Kec. Bulak,1.1.2.05.02.0018,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
535,1231,Kec. Bulak,1.1.2.06.01.0013,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
536,1231,Kec. Bulak,1.1.2.16.03.0011,Sosialisasi Wawasan Kebangsaan
537,1231,Kec. Bulak,1.2.2.06.04.0014,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
538,1231,Kec. Bulak,2.1.2.01.02.0061,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
539,1231,Kec. Bulak,2.1.2.01.02.0131,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
540,1231,Kec. Bulak,2.1.2.03.03.0164,"Operasional pengelolaan Administrasi LPMK,RW,RT"
541,1231,Kec. Bulak,2.2.2.02.01.0041,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
542,1231,Kec. Bulak,2.2.2.02.02.0050,Pemeliharaan dan Pengadaan Sarana Perkantoran
543,1300,Dinas Ketahanan Pangan dan Pertanian,1.1.2.03.01.0002,Monitoring Bidang Ketahanan Pangan
544,1300,Dinas Ketahanan Pangan dan Pertanian,1.1.2.03.01.0003,Pembinaan Keamanan Pangan yang beredar
545,1300,Dinas Ketahanan Pangan dan Pertanian,1.1.2.03.01.0005,Pembinaan Pemanfaatan Lahan Pekarangan
546,1300,Dinas Ketahanan Pangan dan Pertanian,1.1.2.03.01.0006,Pengawasan dan Pemeriksaan Produk Pangan Segar
547,1300,Dinas Ketahanan Pangan dan Pertanian,1.1.2.03.01.0007,Pengembangan Diversifikasi Pangan
548,1300,Dinas Ketahanan Pangan dan Pertanian,1.1.2.03.01.0008,Penyusunan Kajian Bidang Ketahanan Pangan
549,1300,Dinas Ketahanan Pangan dan Pertanian,1.1.2.05.01.0006,Pembangunan Hutan Kota dan Kebun Raya
550,1300,Dinas Ketahanan Pangan dan Pertanian,1.1.2.05.01.0008,Pemeliharaan Hutan Kota dan Kebun Raya
551,1300,Dinas Ketahanan Pangan dan Pertanian,1.1.2.05.01.0009,Pengawasan dan Rehabilitasi Kawasan Pesisir
552,1300,Dinas Ketahanan Pangan dan Pertanian,1.1.2.12.04.0015,Pelayanan Perizinan dan Non Perizinan Bidang Pertanian
553,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.01.01.0001,Pengadaan Sarana dan Prasarana Kelautan dan Perikanan (DAK)
554,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.01.01.0002,Pengadaan sarana dan prasarana perikanan budidaya
555,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.01.01.0003,Pengadaan sarana dan prasarana perikanan tangkap
556,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.01.01.0004,Pemeliharaan Sarana dan Prasarana Perikanan Budidaya dan Perikanan Tangkap
557,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.01.02.0001,Pelatihan dan pendampingan teknologi tepat guna budidaya perikanan dan kelautan
558,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.02.04.0006,Pengelolaan Rumah Kreatif
559,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.02.04.0010,Pendampingan usaha olahan pangan di rumah kreatif
560,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.03.01.0001,Pengadaan sarana dan prasarana produksi budidaya tanaman pangan dan hortikultura
561,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.03.01.0002,Pemeliharaan Sarana dan Prasarana Produksi Budidaya Tanaman Pangan dan Hortikultura
562,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.03.02.0001,Pelatihan dan pendampingan pemanfaatan teknologi tepat guna budidaya tanaman pangan dan hortikultura
563,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.03.02.0002,Pembibitan
564,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.03.02.0003,Peningkatan Kapasitas SDM Pertanian
565,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.03.04.0002,Pelayanan Kesehatan dan Pencegahan Penyakit Hewan
566,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.03.04.0003,Sosialisasi Teknis Pemotongan Hewan
567,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.03.05.0001,Pelatihan dan pendampingan teknologi tepat guna budidaya peternakan
568,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.03.05.0002,Penyediaan Sarana Budidaya Peternakan
569,1300,Dinas Ketahanan Pangan dan Pertanian,1.2.2.06.06.0001,Promosi Pemasaran Produk Pertanian
570,1300,Dinas Ketahanan Pangan dan Pertanian,2.2.2.02.01.0034,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
571,1300,Dinas Ketahanan Pangan dan Pertanian,2.2.2.02.02.0043,Pemeliharaan dan Pengadaan Sarana Perkantoran
572,1400,Dinas Perdagangan,1.1.2.12.04.0017,Pelayanan Perijinan di Bidang Perdagangan
573,1400,Dinas Perdagangan,1.2.2.02.04.0005,Pengelolaan Rumah Kreatif Desain dan Fashion
574,1400,Dinas Perdagangan,1.2.2.02.04.0007,Pelatihan Desain dan Fashion di Rumah Kreatif
575,1400,Dinas Perdagangan,1.2.2.02.04.0013,Penyediaan Sarana dan Prasarana Penunjang Pembinaan UKM (DAK)
576,1400,Dinas Perdagangan,1.2.2.06.01.0001,Pembinaan terhadap pelaku distribusi perdagangan
577,1400,Dinas Perdagangan,1.2.2.06.01.0003,Koordinasi Pengembangan Hub/Simpul Logistik
578,1400,Dinas Perdagangan,1.2.2.06.01.0004,Monitoring Kelengkapan Data Gudang Terdaftar
579,1400,Dinas Perdagangan,1.2.2.06.03.0001,Pelayanan Tera/Tera Ulang Alat Ukur Takar Timbang dan Perlengkapannya (UTTP)
580,1400,Dinas Perdagangan,1.2.2.06.03.0002,Operasional UPTD Metrologi legal
581,1400,Dinas Perdagangan,1.2.2.06.03.0003,Pengawasan Alat Ukur Takar Timbang dan Perlengkapannya (UTTP)
582,1400,Dinas Perdagangan,1.2.2.06.03.0005,Pengawasan Perijinan di Bidang Perdagangan
583,1400,Dinas Perdagangan,1.2.2.06.03.0006,Pengadaan Peralatan Kemetrologian (DAK)
584,1400,Dinas Perdagangan,1.2.2.06.04.0005,Pendampingan Pemasaran Produk Usaha Mikro
585,1400,Dinas Perdagangan,1.2.2.06.04.0006,Fasilitasi Sertifikasi Produk Usaha Mikro
586,1400,Dinas Perdagangan,1.2.2.06.04.0007,Pengelolaan Sentra Usaha Mikro Surabaya
587,1400,Dinas Perdagangan,1.2.2.06.04.0009,Penyediaan Stand Usaha Mikro
588,1400,Dinas Perdagangan,1.2.2.06.04.0010,Penyelenggaraan Promosi Produk Usaha Mikro
589,1400,Dinas Perdagangan,1.2.2.06.05.0003,Stabilisasi Harga Barang Kebutuhan Pokok dan Barang Penting
590,1400,Dinas Perdagangan,1.2.2.06.05.0004,Fasilitasi Akses Pasokan Bahan Pokok dan Barang Penting lainnya
591,1400,Dinas Perdagangan,2.2.2.02.01.0032,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
592,1400,Dinas Perdagangan,2.2.2.02.02.0041,Pemeliharaan dan Pengadaan Sarana Perkantoran
593,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.02.0001,Fasilitasi Kemitraan Pelaku Usaha Skala Mikro
594,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.03.0001,Fasilitasi Sertifikasi Produk bagi Pelaku Usaha Skala Mikro
595,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.03.0002,Monitoring dan Evaluasi Perkembangan Usaha Mikro
596,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.03.0003,Peningkatan Mutu Produk Bagi Pelaku Usaha Mikro
597,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.03.0004,Pelatihan Peningkatan Mutu Produk di Sentra Wisata Kuliner
598,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.03.0005,Pelatihan Kewirausahaan Bagi Pelaku Usaha Skala Mikro (DAK)
599,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.04.0001,Pengawasan Koperasi
600,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.04.0003,Penilaian Kinerja Koperasi
601,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.04.0004,Pelatihan Perkoperasian (DAK)
602,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.04.0005,Fasilitasi Pembentukan dan Peningkatan Kualitas Lembaga Koperasi
603,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.05.0001,Penyelenggaraan Promosi Produk Unit Bisnis Koperasi
604,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.05.0002,"Fasilitasi Pembentukan Jaringan Kerjasama Bisnis dan Permodalan antar Koperasi, dengan Distributor, dan /atau Lembaga Keuangan/Perbankan"
605,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.05.0003,Fasilitasi Uji Sertifikasi Standarisasi Kompetensi Kerja Nasional Indonesia Koperasi Jasa Keuangan (SKKNI-KJK)
606,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.05.0004,Pendidikan dan Pelatihan Berbasis Kompetensi bagi Pengelola Usaha Simpan Pinjam Koperasi (DAK)
607,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.05.0005,Penilaian Kesehatan Koperasi
608,1500,Dinas Koperasi dan Usaha Mikro,1.1.2.11.05.0006,Fasilitasi Peningkatan dan Pengembangan Usaha Bisnis Koperasi
609,1500,Dinas Koperasi dan Usaha Mikro,1.2.2.02.04.0003,Pengelolaan Rumah Kreatif Kuliner
610,1500,Dinas Koperasi dan Usaha Mikro,1.2.2.02.04.0012,Pelatihan Kuliner di Rumah Kreatif
611,1500,Dinas Koperasi dan Usaha Mikro,1.2.2.02.05.0001,Fasilitasi Sertifikasi Produk bagi Pelaku Usaha Kreatif
612,1500,Dinas Koperasi dan Usaha Mikro,1.2.2.02.06.0001,Fasilitasi Kemitraan Permodalan Bagi Pelaku Usaha Kreatif
613,1500,Dinas Koperasi dan Usaha Mikro,1.2.2.06.04.0002,Penyelenggaraan Event Promosi Sentra Wisata Kuliner
614,1500,Dinas Koperasi dan Usaha Mikro,1.2.2.06.04.0042,Monitoring dan Evaluasi Perkembangan Usaha Sentra Wisata Kuliner dan Pasar Tradisional
615,1500,Dinas Koperasi dan Usaha Mikro,1.2.2.06.04.0043,Pengadaan Sarana Penunjang Tempat Usaha Skala Mikro
616,1500,Dinas Koperasi dan Usaha Mikro,1.2.2.06.04.0044,Pemeliharaan Tempat Usaha Skala Mikro
617,1500,Dinas Koperasi dan Usaha Mikro,2.2.2.02.01.0025,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
618,1500,Dinas Koperasi dan Usaha Mikro,2.2.2.02.02.0031,Pemeliharaan dan Pengadaan Sarana Perkantoran
619,1600,Dinas Tenaga Kerja,1.1.2.01.01.0002,Bimtek Pengembangan Softskill Kerja Bagi Pencari Kerja
620,1600,Dinas Tenaga Kerja,1.1.2.01.01.0003,Sosialisasi Bidang dan Standar Kerja di Luar Negeri
621,1600,Dinas Tenaga Kerja,1.1.2.01.01.0004,Fasilitasi Perluasan Kesempatan Kerja Bagi Pelaku Usaha
622,1600,Dinas Tenaga Kerja,1.1.2.01.01.0005,Bimtek Bagi Lembaga Penempatan Tenaga Kerja
623,1600,Dinas Tenaga Kerja,1.1.2.01.01.0006,Bimtek Bagi Perusahaan Pengguna Tenaga Kerja Asing
624,1600,Dinas Tenaga Kerja,1.1.2.01.01.0007,Penyebarluasan Informasi Pasar Kerja
625,1600,Dinas Tenaga Kerja,1.1.2.01.01.0009,Fasilitasi Pendampingan Pemilihan Bidang Kerja
626,1600,Dinas Tenaga Kerja,1.1.2.01.01.0010,Bimtek Persiapan Usaha Mandiri Pra Purna Kerja
627,1600,Dinas Tenaga Kerja,1.1.2.01.02.0001,Pembinaan Peningkatan Produktivitas Perusahaan
628,1600,Dinas Tenaga Kerja,1.1.2.01.02.0002,Fasilitasi Magang Bagi Pencari Kerja Penyandang Cacat
629,1600,Dinas Tenaga Kerja,1.1.2.01.02.0003,Fasilitasi Magang Bagi Pencari Kerja Yang Memiliki Kompetensi
630,1600,Dinas Tenaga Kerja,1.1.2.01.02.0004,Fasilitasi Sertifikasi Profesi Bagi Angkatan Kerja
631,1600,Dinas Tenaga Kerja,1.1.2.01.02.0006,Penyusunan Dokumen Pengukuran Tingkat Produktivitas Skala Kota
632,1600,Dinas Tenaga Kerja,1.1.2.01.02.0007,Bimtek Bagi Lembaga Pelatihan Kerja Swasta
633,1600,Dinas Tenaga Kerja,1.1.2.01.02.0008,Pembinaan dan Pelatihan Ketrampilan Kerja Bagi Tenaga Kerja dan Masyarakat
634,1600,Dinas Tenaga Kerja,1.1.2.01.03.0001,Fasilitasi Penyelesaian Perselisihan Hubungan Industrial
635,1600,Dinas Tenaga Kerja,1.1.2.01.03.0002,Pembinaan Syarat Kerja di Perusahaan
636,1600,Dinas Tenaga Kerja,1.1.2.01.03.0003,Koordinasi Lembaga Kerjasama (LKS) Tripartit
637,1600,Dinas Tenaga Kerja,1.1.2.01.03.0004,Penyusunan Dokumen Perhitungan Kebutuhan Hidup Layak (KHL) Kota Surabaya
638,1600,Dinas Tenaga Kerja,1.1.2.01.03.0005,Bimtek Hubungan Industrial Bagi Pekerja dan Serikat Pekerja/Serikat Buruh
639,1600,Dinas Tenaga Kerja,1.1.2.01.04.0001,Bimtek Norma Ketenagakerjaan
640,1600,Dinas Tenaga Kerja,1.1.2.01.04.0002,Bimtek Norma Keselamatan dan Kesehatan Kerja
641,1600,Dinas Tenaga Kerja,1.1.2.12.04.0016,Pelayanan Perizinan dan Non Perizinan Ketenagakerjaan
642,1600,Dinas Tenaga Kerja,2.2.2.02.01.0036,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
643,1600,Dinas Tenaga Kerja,2.2.2.02.02.0045,Pemeliharaan dan Pengadaan Sarana Perkantoran
644,1700,Dinas Kesehatan,1.1.1.02.01.0001,Pelayanan Jaminan Kesehatan Masyarakat
645,1700,Dinas Kesehatan,1.1.1.02.01.0002,Pembayaran Iuran Jaminan Kesehatan bagi Penduduk yang didaftarkan oleh Pemerintah Daerah dan/atau Pembayaran Iuran Jaminan Kesehatan bagi Pekerja yang terkena Pemutusan Hubungan Kerja
646,1700,Dinas Kesehatan,1.1.1.02.02.0001,Pelayanan kesehatan keluarga
647,1700,Dinas Kesehatan,1.1.1.02.02.0002,Jaminan Persalinan  (DAK Bidang Kesehatan)
648,1700,Dinas Kesehatan,1.1.1.02.03.0001,Peningkatan Dan Perbaikan Gizi Masyarakat
649,1700,Dinas Kesehatan,1.1.1.02.03.0002,Penyediaan Obat Perbaikan Gizi Masyarakat (DAK)
650,1700,Dinas Kesehatan,1.1.1.02.04.0001,Pelayanan Kesehatan Primer
651,1700,Dinas Kesehatan,1.1.1.02.04.0002,Pengembangan Sistem Informasi Manajemen Kesehatan
652,1700,Dinas Kesehatan,1.1.1.02.04.0003,Pengadaan dan Pemeliharaan Alat Kesehatan
653,1700,Dinas Kesehatan,1.1.1.02.04.0004,Penunjang Operasional Pelayanan Kesehatan
654,1700,Dinas Kesehatan,1.1.1.02.04.0007,Pengadaan Sarana Kesehatan Dasar (DAK Bidang Kesehatan)
655,1700,Dinas Kesehatan,1.1.1.02.04.0010,Penyediaan/Peningkatan/Pemeliharaan Sarana/Prasarana Fasilitas Kesehatan yang bekerjasama dengan Badan Penyelenggara Jaminan Sosial Kesehatan
656,1700,Dinas Kesehatan,1.1.1.02.05.0001,Pelayanan Kefarmasian dan Perbekalan Kesehatan
657,1700,Dinas Kesehatan,1.1.1.02.05.0002,Pengadaan Obat dan Pelayanan Kesehatan Dasar di Puskesmas (DAK Bidang Kesehatan)
658,1700,Dinas Kesehatan,1.1.1.02.06.0001,Akreditasi Puskesmas (DAK)
659,1700,Dinas Kesehatan,1.1.1.02.06.0002,Pembinaan dan Pengawasan Sarana Kesehatan Rujukan
660,1700,Dinas Kesehatan,1.1.1.02.06.0003,Pembinaan dan pengembangan SDM Kesehatan
661,1700,Dinas Kesehatan,1.1.1.02.06.0017,Analisa Pengembangan Sarana Kesehatan
662,1700,Dinas Kesehatan,1.1.1.02.09.0001,Bantuan Operasional Kesehatan (DAK Bidang Kesehatan)
663,1700,Dinas Kesehatan,1.1.1.02.09.0002,Penanggulangan Kejadian Darurat dan Pasca Kejadian Darurat
664,1700,Dinas Kesehatan,1.1.1.02.09.0003,Pencegahan dan Pengendalian Penyakit Menular
665,1700,Dinas Kesehatan,1.1.1.02.09.0004,Pencegahan dan Pengendalian Penyakit Tidak Menular
666,1700,Dinas Kesehatan,1.1.1.02.09.0005,Peningkatan Pelayanan Kesehatan Khusus dan Tradisional
667,1700,Dinas Kesehatan,1.1.1.02.09.0006,"Penyelenggaraan Upaya Penyehatan Lingkungan, Kesehatan Kerja dan Olahraga"
668,1700,Dinas Kesehatan,1.1.1.02.09.0007,Penyelenggaraan Promosi Kesehatan
669,1700,Dinas Kesehatan,1.1.1.02.09.0008,Surveilans dan Imunisasi
